TowID,Program,Year,Subregion,LatitudeStart,LongitudeStart,Date,TimeStartUTC,DayNight,TowDepth,Euphausia crystallorophias,Euphausia superba,Thysanoessa macrura,Themisto gaudichaudii,Salpa thompsoni,Limacina rangii,Gymnosomata
AMLR2006_A1406,AMLR,2006,WA,-61.25089,-59.98827,1/19/06,7:34:00,Day,171,0,0,4.557176505,0.142411707,1.851353046,14.85829448,0.427235292
AMLR2006_A1408,AMLR,2006,WA,-61.75378,-59.99472,1/18/06,14:00:00,Day,170,0,1.02190434,18.02267733,1.81155774,0.09290041,0,0.09290024
AMLR2006_A1410,AMLR,2006,WA,-62.2508,-59.9921,1/18/06,7:52:00,Day,69,0,0.533747637,7.185063909,0.246345042,0.041057484,0.164230005,0.123172521
AMLR2006_A1412,AMLR,2006,SA,-62.7472,-59.98712,1/31/06,11:24:00,Day,170,0.04951352,0.54464855,10.34832347,0.2475676,0.39610816,0,0
AMLR2006_A1414,AMLR,2006,SA,-63.24085,-60.00872,2/1/06,3:04:00,Night,170,27.31461298,0.75873924,32.33099603,0.25291308,0,0.91048702,0
AMLR2006_A1505,AMLR,2006,WA,-61.00493,-60.49168,1/19/06,3:06:00,Night,170,0,0.09829077,1.503590208,0.09829077,11.81870103,17.83977263,0.82297784
AMLR2006_A1507,AMLR,2006,WA,-61.52477,-60.4702,1/18/06,16:33:00,Day,171,0,0.165554847,11.54744532,2.028045978,0.744996555,6.24969261,0.165554676
AMLR2006_A1509,AMLR,2006,WA,-62.00113,-60.49082,1/18/06,4:24:00,Night,170,0,1.14831685,24.61551149,1.10415085,2.256146849,0,0
AMLR2006_A1513,AMLR,2006,SA,-63.02618,-60.4539,1/31/06,23:38:00,Day,170,0,1.26148755,42.57520562,7.67404939,1.10380167,0,1.05123954
AMLR2006_A1515,AMLR,2006,SA,-63.50153,-60.50642,2/1/06,7:50:00,Day,170,19.73320662,0.7548221,31.43294917,0.43132689,0,2.04880294,0.48524273
AMLR2006_A1606,AMLR,2006,WA,-61.25537,-60.99048,1/18/06,23:42:00,Day,171,0,0,0.953074827,0.351132768,36.86894663,25.0809161,0.351132768
AMLR2006_A1608,AMLR,2006,WA,-61.74977,-60.98695,1/18/06,0:45:00,Day,171,0,0.873519984,3.22110477,0.709734987,0.054594999,0.054594999,0.163784997
AMLR2006_A1610,AMLR,2006,WA,-62.25127,-60.99018,1/17/06,7:34:00,Day,170,0,5.835046,39.8286098,0.92830285,0.97250761,0.17681955,0.35363927
AMLR2006_A1614,AMLR,2006,SA,-63.25272,-61.003,2/1/06,11:31:00,Day,169,0.435427993,1.4998074,39.23689663,6.192753021,0,0,0.145142608
AMLR2006_A1707,AMLR,2006,WA,-61.52455,-61.48162,1/17/06,17:04:00,Day,170,0,1.27476948,1.55805153,0.80263256,0.84984632,9.72601841,0.33049581
AMLR2006_A1709,AMLR,2006,WA,-62.00262,-61.4855,1/17/06,10:49:00,Day,168,0,0.876040872,3.596378352,9.313697736,0.138322296,0,0.41496672
AMLR2006_A1711,AMLR,2006,WA,-62.50012,-61.48883,1/17/06,4:27:00,Night,108,0,2.854316556,20.02600098,0.51313554,0,0,0.268526738
AMLR2006_A1713,AMLR,2006,SA,-63.00308,-61.505,2/1/06,14:42:00,Day,169,0,7.41542594,0,0,0,0,0
AMLR2006_A1808,AMLR,2006,WA,-61.75438,-61.99642,1/17/06,14:20:00,Day,170,0,0.76711446,6.56841733,1.10272693,14.86284228,33.32153323,0.38355723
AMLR2006_A1810,AMLR,2006,WA,-62.25,-61.98433,1/17/06,1:11:00,Day,165,0,0.220686015,6.35575809,1.80962562,0.08827434,1.235841915,0.04413717
AMLR2006_A1812,AMLR,2006,WA,-62.74771,-61.99365,1/16/06,8:25:00,Day,150,0,0.84525495,15.7378416,9.33805425,0,0,0
AMLR2006_A1909,AMLR,2006,WA,-62.00662,-62.49868,1/16/06,21:39:00,Day,168,0,0.26774244,1.026345768,5.979580152,10.88819071,16.19841502,0.26774244
AMLR2006_A1911,AMLR,2006,WA,-62.49962,-62.49443,1/16/06,11:55:00,Day,170,0,1.18211438,5.35062318,4.29294183,0.62216549,0,0.0622166
AMLR2006_A2010,AMLR,2006,WA,-62.27218,-62.97793,1/16/06,14:15:00,Day,170,0,2.19262039,1.49284786,0.46651502,0.09330297,0,0.04665157
AMLR2007_A0201,AMLR,2007,EI,-59.9944,-53.98829,1/25/07,0:38:00,Night,170,0,12.97454025,6.963799128,0,1.240133381,0.52599479,0.036700872
AMLR2007_A0202,AMLR,2007,EI,-60.24788,-53.99305,1/25/07,6:09:00,Night,170,0,5.32605206,5.45715067,0,0,0.18054408,0.037791901
AMLR2007_A0203,AMLR,2007,EI,-60.49942,-53.98997,1/25/07,9:07:00,Day,170,0,0.5689645,104.6894726,0,0.28448225,1.04310164,0.28448225
AMLR2007_A0204,AMLR,2007,EI,-60.74933,-53.99623,1/25/07,11:55:00,Day,170,0,8.14188038,3.66384612,0,0,1.8997721,0
AMLR2007_A0205,AMLR,2007,EI,-60.99767,-54.04165,1/25/07,14:12:00,Day,169,0,18.0403444,1.297283208,0,0,5.999934668,2.027005097
AMLR2007_A0206,AMLR,2007,EI,-61.2449,-53.89883,1/25/07,19:49:00,Day,170,0,23.33607731,5.61303382,0,0,2.60762983,0.39777399
AMLR2007_A0207,AMLR,2007,EI,-61.49858,-53.9887,1/25/07,22:31:00,Day,171,0,0.171575757,5.147272197,0,0,13.38290768,0.214469568
AMLR2007_A0208,AMLR,2007,EI,-61.75103,-53.98847,1/26/07,1:20:00,Night,171,0,0.094911498,89.07293137,0,0,2.942255241,0.794683417
AMLR2007_A0209,AMLR,2007,JI,-61.99323,-54.01427,1/26/07,4:26:00,Night,171,0.086947515,0.347789718,21.48939743,0,0,3.130107462,0.327600746
AMLR2007_A0210,AMLR,2007,JI,-62.25243,-54.1059,1/26/07,7:59:00,Day,170,0,0.28332353,4.24985261,0,0,13.59952842,0.20237395
AMLR2007_A0302,AMLR,2007,EI,-60.2456,-54.4957,1/24/07,22:31:00,Day,171,0,1.342600857,1.074080583,0,0.751856391,0,0
AMLR2007_A0304,AMLR,2007,EI,-60.75205,-54.52485,1/24/07,16:44:00,Day,170,0,4.85797865,9.980938,0,0,0.1766538,0
AMLR2007_A0306,AMLR,2007,EI,-61.24735,-54.48852,1/24/07,12:47:00,Day,170,0.0911217,5.60398472,30.98137851,0.04556085,0,1.86799485,0.04556085
AMLR2007_A0308,AMLR,2007,EI,-61.75208,-54.48563,1/24/07,8:25:00,Day,172,0,0.09056746,7.9246463,0,0,4.845355068,0
AMLR2007_A0401,AMLR,2007,EI,-59.99598,-54.98777,1/23/07,6:07:00,Night,171,0,3.75715728,2.349123061,0,0.037376434,0,0.119461848
AMLR2007_A0402,AMLR,2007,EI,-60.24958,-54.99598,1/23/07,9:03:00,Day,170,0,2.46535581,44.65550242,0,7.90774516,0.13954841,0.04651608
AMLR2007_A0403,AMLR,2007,EI,-60.49617,-54.9914,1/23/07,11:51:00,Day,170,0,1.09647603,4.59676481,0.08434431,7.25361049,0.42172155,0.12651638
AMLR2007_A0404,AMLR,2007,EI,-60.74847,-55.01537,1/23/07,14:01:00,Day,170,0,6.48638451,23.81302829,0,0.17770916,3.06548318,0.22213645
AMLR2007_A0405,AMLR,2007,EI,-60.99813,-54.98527,1/23/07,18:39:00,Day,170,0,0.08617861,4.09348576,0,1.59430505,1.80975166,0.25853583
AMLR2007_A0406,AMLR,2007,EI,-61.24562,-54.99458,1/23/07,23:15:00,Day,170,0,0,2.08340372,0.04845119,0.82367125,1.11437873,0.04845119
AMLR2007_A0407,AMLR,2007,EI,-61.49892,-54.99047,1/24/07,1:53:00,Night,170,0.10936542,43.47276176,9.997708718,0.10936542,0.214874955,1.64048164,0.457852557
AMLR2007_A0408,AMLR,2007,EI,-61.73815,-55.00157,1/24/07,4:43:00,Night,169,0,0.223304939,19.359951,0,0.052648365,5.582622292,0.112182401
AMLR2007_A0409,AMLR,2007,JI,-62.00202,-54.97697,1/26/07,13:00:00,Day,169,0,225.668497,39.90617145,0,0,8.622261024,0
AMLR2007_A0501,AMLR,2007,EI,-59.99653,-55.73775,1/23/07,1:33:00,Night,170,0,0.19065058,3.566503795,0.04766256,9.420665336,0,0.039907346
AMLR2007_A0502,AMLR,2007,EI,-60.246,-55.74272,1/22/07,22:35:00,Day,170,0,1.81716213,2.0830882,0,12.63149266,0,0.26592624
AMLR2007_A0503,AMLR,2007,EI,-60.49198,-55.74452,1/22/07,19:20:00,Day,170,0,2.76110906,5.20666276,0.03944442,8.08610508,0,0.23666652
AMLR2007_A0504,AMLR,2007,EI,-60.75418,-55.75857,1/22/07,14:50:00,Day,170,0,39.47936605,5.51288444,0,0.17783496,2.35631356,0
AMLR2007_A0505,AMLR,2007,EI,-60.99425,-55.74532,1/22/07,12:22:00,Day,146,0,0.792462596,0.26415415,0,0,1.45284819,0.396231298
AMLR2007_A0506,AMLR,2007,EI,-61.25157,-55.75023,1/22/07,9:50:00,Day,110,0.14558269,25.62254673,0.82496832,0,0,0.92202341,0.43674796
AMLR2007_A0507,AMLR,2007,EI,-61.52943,-55.74777,1/22/07,6:57:00,Day,170,4.44014687,3.53487426,7.11285678,0,0,1.551896,0.04310826
AMLR2007_A0508,AMLR,2007,EI,-61.72713,-55.6953,1/22/07,4:23:00,Night,170,0,0,31.63805855,0,0,3.43523675,0.042298359
AMLR2007_A0509,AMLR,2007,JI,-61.99382,-55.52692,1/26/07,15:06:00,Day,170,0,8.63552128,28.89578247,0,0,1.53612629,0.04151689
AMLR2007_A0609,AMLR,2007,JI,-61.99903,-55.99473,1/26/07,19:03:00,Day,171,0.212557104,45.99736285,16.06931905,0,0,3.400914006,0.042511455
AMLR2007_A0610,AMLR,2007,JI,-62.2462,-56.02115,1/26/07,21:53:00,Day,169,0,0.23787426,3.139939556,0.047574852,0,11.46553697,0.047574852
AMLR2007_A0611,AMLR,2007,JI,-62.5033,-55.98118,1/27/07,0:32:00,Day,170,1.38486658,0.08934622,1.07215481,0,0,20.23692104,0.35738488
AMLR2007_A0701,AMLR,2007,EI,-59.99557,-56.485,1/21/07,3:22:00,Night,171,0,9.04028607,7.401666458,0.173851596,3.022927535,0.782332524,0.14556406
AMLR2007_A0702,AMLR,2007,EI,-60.24465,-56.48777,1/21/07,6:37:00,Night,175,0,2.34654,0.393164208,0.341314925,5.046234099,0.0426643,0.107167217
AMLR2007_A0703,AMLR,2007,EI,-60.49595,-56.49197,1/21/07,9:37:00,Day,171,0,14.00791781,21.46297916,0.997173846,109.8790574,0,0.332391339
AMLR2007_A0704,AMLR,2007,EI,-60.74507,-56.48793,1/21/07,12:28:00,Day,169,0.042519048,8.078605262,13.43599618,0.382670756,2.040910755,0,0.255113781
AMLR2007_A0705,AMLR,2007,EI,-61.0007,-56.5013,1/21/07,14:39:00,Day,169,0,1.242826169,4.704984843,0.133160001,1.819852671,0,0.177546668
AMLR2007_A0706,AMLR,2007,EI,-61.24415,-56.48612,1/21/07,19:16:00,Day,170,0,6.01502568,10.37991168,0.21292126,0.15969103,0.53230315,0.37261229
AMLR2007_A0707,AMLR,2007,EI,-61.49825,-56.49213,1/21/07,21:53:00,Day,170,0,6.2546604,5.36747443,0,1.197701,0.84282651,0
AMLR2007_A0708,AMLR,2007,EI,-61.73782,-56.47898,1/22/07,0:32:00,Day,170,1.91791195,4.86168363,21.72146729,0.04460256,0,0.98125717,0.08920512
AMLR2007_A0711,AMLR,2007,SA,-62.5021,-56.49568,1/11/07,13:26:00,Day,170,0,2.66733706,0.04679539,0,0,10.90332502,0.04679539
AMLR2007_A0802,AMLR,2007,EI,-60.24565,-56.99342,1/20/07,23:29:00,Day,170,0,2.06083979,0.20608403,0.56673104,93.97429813,2.36996592,0.20608403
AMLR2007_A0804,AMLR,2007,EI,-60.75233,-57.00555,1/20/07,17:24:00,Day,170,0,1.26409535,1.56922172,1.17691629,125.755688,10.41788883,0.21794748
AMLR2007_A0806,AMLR,2007,EI,-61.24758,-56.98543,1/20/07,13:37:00,Day,170,0,7.38770683,6.14103138,0.50790492,0.96963648,0,0
AMLR2007_A0808,AMLR,2007,EI,-61.74905,-56.99025,1/20/07,9:02:00,Day,171,1.384556391,0.988968924,1.087865748,0.049448412,0,0,0.049448412
AMLR2007_A0810,AMLR,2007,SA,-62.251,-56.98765,1/11/07,9:59:00,Day,170,0.32828802,0.70347428,64.81343755,0,0,1.73523675,0
AMLR2007_A0812,AMLR,2007,SA,-62.72558,-57.0975,1/11/07,16:11:00,Day,170,0,3.25165103,0.04116006,0,0,8.84942973,0.49392174
AMLR2007_A0901,AMLR,2007,EI,-59.99177,-57.50323,1/19/07,7:36:00,Day,170,0,0.20713837,13.91278878,0.1035691,8.56171612,0,0.1035691
AMLR2007_A0902,AMLR,2007,EI,-60.24325,-57.50065,1/19/07,10:34:00,Day,170,0,8.44772602,3.21818126,0.22348489,189.2916383,1.83257552,0.22348489
AMLR2007_A0903,AMLR,2007,EI,-60.49109,-57.50485,1/19/07,13:27:00,Day,170,0,4.32167557,0,1.15579685,168.9473605,10.40217233,0.25126017
AMLR2007_A0904,AMLR,2007,EI,-60.76025,-57.51087,1/19/07,15:33:00,Day,170,0,0.94363634,0,0,77.06364027,8.65000052,0.15727278
AMLR2007_A0905,AMLR,2007,EI,-60.99895,-57.49083,1/19/07,21:34:00,Day,170,0,2.98237239,4.580072,0.95861963,74.34628394,4.04750535,0
AMLR2007_A0906,AMLR,2007,EI,-61.24529,-57.48048,1/20/07,0:25:00,Day,170,0,3.74406997,21.6324048,0.67601265,0.31200576,2.65204964,0.31200576
AMLR2007_A0907,AMLR,2007,EI,-61.49902,-57.48785,1/20/07,3:15:00,Night,170,0,7.98490102,13.99679058,0.08679248,0,0.60754685,0.109005464
AMLR2007_A0908,AMLR,2007,EI,-61.7493,-57.4843,1/20/07,6:01:00,Night,170,5.26955307,29.92941511,11.715203,0.16467356,0,0.37051551,0.103409543
AMLR2007_A0909,AMLR,2007,SA,-62.07857,-57.36813,1/11/07,6:40:00,Day,170,1.21996641,3.131247,7.1164703,0,0,1.01663859,0.20332765
AMLR2007_A0911,AMLR,2007,SA,-62.50402,-57.50555,1/11/07,21:05:00,Day,170,10.70899122,21.21966775,85.82066565,0,0,2.72682652,0.09915726
AMLR2007_A0913,AMLR,2007,SA,-62.94781,-57.51772,1/12/07,10:49:00,Day,170,0,0.86906329,0,0,0,4.60092369,0.35784966
AMLR2007_A1010,AMLR,2007,SA,-62.2521,-58.00645,1/12/07,0:38:00,Day,170,3.09495778,0.25368505,20.49775272,0.05073701,0,4.16043499,0.10147402
AMLR2007_A1012,AMLR,2007,SA,-62.74817,-58.01048,1/12/07,7:52:00,Day,170,0,125.102252,38.42978758,0,0,5.80072266,0.14501799
AMLR2007_A1101,AMLR,2007,WA,-60.01863,-58.49882,1/19/07,2:41:00,Night,171,0,6.440475258,3.245512473,0.978300063,64.00618561,0.489149946,0
AMLR2007_A1107,AMLR,2007,EI,-61.51837,-58.46343,1/17/07,22:24:00,Day,170,0.30453919,11.96404172,10.18031179,0.13051682,0.17402237,0,0.04350555
AMLR2007_A1111,AMLR,2007,SA,-62.49897,-58.51735,1/12/07,4:29:00,Night,170,2.80437559,0,22.51222579,0.06231945,0,11.52909944,0.052179401
AMLR2007_A1113,AMLR,2007,SA,-63.00038,-58.49893,1/12/07,14:43:00,Day,169,0,108.8173885,0,0,0,14.8732937,0.760296186
AMLR2007_A1208,AMLR,2007,WA,-61.76132,-58.99372,1/17/07,15:55:00,Day,170,0.49749055,31.92230726,18.07548817,0,0,0.33166031,0.12437268
AMLR2007_A1212,AMLR,2007,SA,-62.7449,-58.99685,1/12/07,19:58:00,Day,170,12.33007212,4.12789376,2.35879641,0,0,2.30518742,0
AMLR2007_A1214,AMLR,2007,SA,-63.24972,-58.98862,1/13/07,10:11:00,Day,120,0,1.80933948,0.09278664,0,0,6.91260492,0.41753988
AMLR2007_A1307,AMLR,2007,WA,-61.49758,-59.48822,1/17/07,13:04:00,Day,170,0.09166298,1.92492258,16.72849419,0.82496682,2.65822642,6.87472367,0.13749447
AMLR2007_A1309,AMLR,2007,WA,-61.99978,-59.48594,1/16/07,13:18:00,Day,170,0,7.31542453,1.76430828,6.15356293,0,2.45281882,0.30122334
AMLR2007_A1311,AMLR,2007,SA,-62.49588,-59.50107,1/12/07,23:16:00,Day,169,5.533355581,0,7.980801244,0.053205425,0,0.798080192,0.10641085
AMLR2007_A1313,AMLR,2007,SA,-62.99743,-59.4858,1/13/07,6:54:00,Day,170,1.21976037,1.73581288,25.05200257,0.09382776,0,3.42471188,0.28148328
AMLR2007_A1406,AMLR,2007,WA,-61.24813,-59.99297,1/17/07,9:26:00,Day,169,0,0.207265656,0.663250133,0.455984477,3.647876154,0.124359495,0
AMLR2007_A1408,AMLR,2007,WA,-61.75152,-60.01712,1/16/07,16:07:00,Day,170,0.21437204,1.41485509,26.58212582,1.97222219,0,0.04287434,0.21437204
AMLR2007_A1410,AMLR,2007,WA,-62.2505,-59.99357,1/16/07,10:07:00,Day,73,0.14644457,8.823287496,0.219666928,0.073222285,0,0,0.036611179
AMLR2007_A1412,AMLR,2007,SA,-62.74617,-59.98218,1/13/07,3:22:00,Night,172,0.922293584,0,7.479294065,0,0,1.790334756,0.227125508
AMLR2007_A1414,AMLR,2007,SA,-63.25235,-60.00877,1/13/07,13:25:00,Day,170,0,1.91708133,0,0,0,4.27349383,0.19969594
AMLR2007_A1505,AMLR,2007,WA,-60.99702,-60.48642,1/17/07,4:55:00,Night,170,0.22098487,0,7.847075156,0.4051389,3.979968204,0.36830806,0
AMLR2007_A1507,AMLR,2007,WA,-61.49915,-60.4969,1/16/07,21:42:00,Day,170,0,4.20810503,12.5874018,1.40270162,3.58058063,2.32553166,0.07382641
AMLR2007_A1509,AMLR,2007,WA,-61.99771,-60.48632,1/16/07,6:38:00,Night,171,0.31548645,1.307015244,6.213309246,4.236532353,0.01770997,0.045069444,0.037736158
AMLR2007_A1513,AMLR,2007,SA,-63.01885,-60.42825,1/13/07,18:36:00,Day,172,0,31.74857304,20.00995592,0.208872156,0,0,0.0417745
AMLR2007_A1515,AMLR,2007,SA,-63.49405,-60.48675,1/13/07,23:00:00,Day,170,5.49683661,36.52570904,40.17314285,0,0,5.49683661,0.4623507
AMLR2007_A1606,AMLR,2007,WA,-61.2466,-60.98473,1/17/07,1:13:00,Day,170,0.11163645,0.72563701,6.97727872,3.34909384,46.94313105,31.98384556,0.55818242
AMLR2007_A1608,AMLR,2007,WA,-61.75012,-61.02772,1/16/07,2:03:00,Night,170,7.39151313,2.91180828,22.22609514,1.25431746,0.598499742,0.31357928,0.375080911
AMLR2007_A1610,AMLR,2007,WA,-62.2495,-60.99317,1/15/07,8:04:00,Day,171,2.337036138,0.50805126,22.45586911,1.828984878,0,0.101610252,0
AMLR2007_A1614,AMLR,2007,SA,-63.24427,-60.98758,1/14/07,2:38:00,Night,171,1.284486336,2.223149625,11.94617041,0,0,3.507635961,0.248189217
AMLR2007_A1707,AMLR,2007,WA,-61.4979,-61.48847,1/15/07,22:53:00,Day,172,3.840682084,5.30790882,0.3452298,2.071379144,42.46327108,37.54374582,0.215768668
AMLR2007_A1709,AMLR,2007,WA,-62.00333,-61.49932,1/15/07,11:29:00,Day,170,0.72840801,0.14568167,60.60354004,5.24453706,0,0,0
AMLR2007_A1711,AMLR,2007,WA,-62.49755,-61.48602,1/15/07,4:51:00,Night,110,12.21156926,0.46967569,25.39207847,0.27397755,0.030759733,0.35225685,0.131084822
AMLR2007_A1713,AMLR,2007,SA,-62.99592,-61.48938,1/14/07,6:00:00,Night,171,0.620325585,0.13292685,21.46128328,0.088618014,0,0.753252435,0.037099452
AMLR2007_A1808,AMLR,2007,WA,-61.7194,-62.03382,1/15/07,14:11:00,Day,170,0,2.68117676,0.64998225,3.57490246,525.5106567,1.62495571,0.32499121
AMLR2007_A1810,AMLR,2007,WA,-62.24507,-61.9875,1/15/07,1:43:00,Day,170,1.21051577,0,14.57274816,2.09512352,3.3521977,2.00200687,0.32590819
AMLR2007_A1812,AMLR,2007,WA,-62.74682,-61.9929,1/14/07,10:38:00,Day,171,0.587911851,1.817182116,78.03193735,2.618880048,0,0,0.053446563
AMLR2007_A1909,AMLR,2007,WA,-61.99697,-62.48917,1/14/07,22:15:00,Day,170,0,3.05627071,9.01850391,2.75565393,190.6411508,9.26901778,0
AMLR2007_A1911,AMLR,2007,WA,-62.50062,-62.48421,1/14/07,14:04:00,Day,170,0.21895643,2.84643444,23.38455434,4.86083431,0,0,0.04379132
AMLR2007_A2010,AMLR,2007,WA,-62.25005,-63.00182,1/14/07,16:49:00,Day,170,0,0.41266752,0.91703882,12.56343214,10.5459466,85.37631608,0.5043713
AMLR2008_A0205,AMLR,2008,EI,-61.01148,-54.04783,1/29/08,16:53:00,Day,171,0,5.493657834,16.54838016,0.303330744,0.572958243,0.033703416,0.033703416
AMLR2008_A0206,AMLR,2008,EI,-61.25422,-53.90505,1/29/08,22:21:00,Day,170,0,0.22932405,24.00258424,0.03822076,0,1.14662042,0.07644152
AMLR2008_A0207,AMLR,2008,EI,-61.50342,-53.99203,1/30/08,1:33:00,Night,179,0.103207283,4.43790941,12.66843332,0,0,1.238486322,0.043207096
AMLR2008_A0208,AMLR,2008,EI,-61.75187,-54.00517,1/30/08,4:55:00,Night,169,0.121392531,0.728355355,7.50252574,0,0,0.890212063,0.203281306
AMLR2008_A0209,AMLR,2008,JI,-61.99845,-53.98658,1/30/08,7:41:00,Day,170,0,75.65052836,23.60969962,0,0,0.61224497,0.61224497
AMLR2008_A0211,AMLR,2008,JI,-62.49557,-53.99698,1/30/08,12:16:00,Day,170,0,89.66493141,1.63099479,0,0,0.19890187,0.03978034
AMLR2008_A0213,AMLR,2008,JI,-62.98495,-53.9936,1/30/08,15:44:00,Day,169,0,4.373064449,0.07539766,0,0,4.259967959,0.33928947
AMLR2008_A0302,AMLR,2008,EI,-60.24887,-54.48712,1/28/08,22:38:00,Day,170,0,2.30733027,32.51238117,0.20975722,0,0,0.29366021
AMLR2008_A0304,AMLR,2008,EI,-60.75235,-54.49117,1/28/08,16:52:00,Day,170,0,10.91601416,83.14932628,0.25584405,0.29848481,0.29848481,0.04264076
AMLR2008_A0306,AMLR,2008,EI,-61.25198,-54.49747,1/28/08,13:07:00,Day,169,0,0.07166614,4.622461467,0.03583307,0.03583307,5.19579008,0.03583307
AMLR2008_A0308,AMLR,2008,EI,-61.75368,-54.49373,1/28/08,9:01:00,Day,170,0,5.0153179,10.25860495,0,0.78160798,0.84674195,0.03256707
AMLR2008_A0314,AMLR,2008,JI,-63.13778,-54.27783,1/30/08,19:34:00,Day,169,0,110.9852212,0,0,0,0.561544243,0.040110291
AMLR2008_A0401,AMLR,2008,EI,-59.9996,-54.98883,1/27/08,6:56:00,Night,170,0,2.3805304,7.498555552,0.3895414,0.017007731,0.30297655,0.07247967
AMLR2008_A0402,AMLR,2008,EI,-60.24917,-54.99505,1/27/08,9:58:00,Day,170,0,6.18444921,25.7970121,0.06833643,0.71753277,0,0.20500929
AMLR2008_A0403,AMLR,2008,EI,-60.5038,-54.9962,1/27/08,13:00:00,Day,169,0,9.956958973,9.828066391,0.322231624,0.934471811,0,0.193339042
AMLR2008_A0404,AMLR,2008,EI,-60.75158,-54.99613,1/27/08,15:29:00,Day,170,0,2.47179439,15.39806331,0.72938194,0,0,0.0810424
AMLR2008_A0405,AMLR,2008,EI,-61.00055,-54.9917,1/27/08,20:01:00,Day,170,0,8.66274814,16.00725202,0,0.11299237,1.20525189,0.75328258
AMLR2008_A0406,AMLR,2008,EI,-61.25282,-54.98326,1/28/08,0:18:00,Day,160,0,0.55843168,14.83334128,0.24431392,1.9894128,0.38392176,0.17450976
AMLR2008_A0407,AMLR,2008,EI,-61.50398,-54.99852,1/28/08,3:05:00,Night,171,0,0.807018597,22.04298608,0.04035087,0.348828374,0.605263905,0.033785347
AMLR2008_A0408,AMLR,2008,EI,-61.75407,-54.99518,1/28/08,6:11:00,Night,170,0,0,13.17167664,0.04088466,0.160655858,1.39008014,0.068464567
AMLR2008_A0409,AMLR,2008,JI,-62.00042,-55.00917,1/31/08,7:49:00,Day,170,0,0.04102423,91.64805298,0.04102423,0,5.41519377,0.08204846
AMLR2008_A0411,AMLR,2008,JI,-62.49957,-54.9988,1/31/08,2:48:00,Night,169,0.288263131,0.041180399,1.290264232,0,0,5.51817955,0.103439849
AMLR2008_A0413,AMLR,2008,JI,-62.98778,-54.99662,1/30/08,22:43:00,Day,169,1.933709323,0.329142034,0.123428305,0,0,2.180565764,0.329141865
AMLR2008_A0501,AMLR,2008,EI,-59.99987,-55.73703,1/27/08,2:06:00,Night,170,0,11.78582086,16.88518531,0.27500254,1.975987438,0,0.427619434
AMLR2008_A0502,AMLR,2008,EI,-60.24845,-55.73848,1/26/08,23:15:00,Day,170,0,0.96310423,41.94485344,0.33210486,0.09963156,0,0.16605243
AMLR2008_A0503,AMLR,2008,EI,-60.49771,-55.73423,1/26/08,20:25:00,Day,171,0,2.07695745,27.4158392,0.290774043,1.703105109,0.249234894,0.166156596
AMLR2008_A0504,AMLR,2008,EI,-60.7494,-55.74698,1/26/08,16:10:00,Day,170,0,121.9045459,9.78957291,0.75304407,0,0,0
AMLR2008_A0505,AMLR,2008,EI,-61.0095,-55.74962,1/26/08,13:47:00,Day,129,0,0.086022876,4.946316402,0.172045752,0,0.301080066,0.559148823
AMLR2008_A0506,AMLR,2008,EI,-61.24943,-55.74157,1/26/08,11:42:00,Day,100,0,13.9489593,0.2440051,0,0,0,0.5286778
AMLR2008_A0507,AMLR,2008,EI,-61.50163,-55.73922,1/26/08,9:16:00,Day,169,0,0.351600106,9.405304779,0,0.219750193,4.746602445,0.791100323
AMLR2008_A0508,AMLR,2008,EI,-61.75177,-55.74342,1/26/08,6:50:00,Night,171,0,59.79438208,15.5592221,0,0.034376146,4.111683885,0.439489562
AMLR2008_A0609,AMLR,2008,JI,-61.99968,-55.99113,1/31/08,12:13:00,Day,170,0,0.17866983,46.84723779,0.035734,0,2.35844213,0.071468
AMLR2008_A0611,AMLR,2008,JI,-62.49249,-56.01552,1/31/08,16:25:00,Day,170,0,0,0.20546404,0,0,5.58862097,0.28764952
AMLR2008_A0612,AMLR,2008,JI,-62.77907,-56.05165,1/31/08,20:16:00,Day,170,0,0,0,0,0,5.07113825,0.26294801
AMLR2008_A0701,AMLR,2008,EI,-60.00385,-56.4994,1/25/08,5:17:00,Night,170,0.29807987,0.99359985,42.5951269,0.99359985,0.605171984,0,0.041596485
AMLR2008_A0702,AMLR,2008,EI,-60.25478,-56.49782,1/25/08,8:27:00,Day,171,0,0.085476744,17.26628981,0.299168433,1.666795311,0,0.256430061
AMLR2008_A0703,AMLR,2008,EI,-60.50512,-56.4948,1/25/08,11:33:00,Day,171,0,1.349356896,93.33051579,0.404807103,0.494764218,0,0.35982846
AMLR2008_A0704,AMLR,2008,EI,-60.75213,-56.49428,1/25/08,14:30:00,Day,171,0,1.646304381,9.054673668,0.606533238,0.043323876,0,0.216619038
AMLR2008_A0705,AMLR,2008,EI,-60.99908,-56.50145,1/25/08,17:06:00,Day,170,0,4.5265866,38.65008582,0.82697248,0.78344772,0,0.13057462
AMLR2008_A0708,AMLR,2008,EI,-61.75282,-56.49405,1/26/08,2:55:00,Night,170,0,389.6459935,53.47676756,0,0.344456277,6.13615731,0
AMLR2008_A0711,AMLR,2008,SA,-62.50583,-56.48895,1/31/08,23:24:00,Day,170,0,0.09660301,3.18789797,0,0,1.93205935,0.35421081
AMLR2008_A0802,AMLR,2008,EI,-60.25333,-56.99492,1/25/08,1:50:00,Night,170,0,3.65440942,21.74263516,0.20588224,1.071939737,0,0.603340402
